Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight(OZ),Product Length,Product Width,Product Height,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image File - 1,Product Image File - 2,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 3,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled  
,RGPM2PA-25H4,"UTG&reg; ACCUSHOT&reg; 1"" High Profile Airgun Integral Mount",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,6.63,12.7,5.1,5.1,,,,,,,Mounting Systems,RGPM2PA_25H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPM2PA-25M4,"UTG&reg; ACCUSHOT&reg; 1"" Medium Profile Airgun Integral Mount",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,6,13,4.8,4.3,,,,,,,Mounting Systems,RGPM2PA_25M4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPM2PA-30H4,UTG&reg; ACCUSHOT&reg; 30mm High Profile Airgun Integral Mount,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,6.88,13,5.9,4.7,,,,,,,Mounting Systems,RGPM2PA_30H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPM2PA-30M4,UTG&reg; ACCUSHOT&reg; 30mm Medium Profile Airgun Integral Mount,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,6.42,12.7,5.1,5.1,,,,,,,Mounting Systems,RGPM2PA_30M4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPM-30H4,UTG&reg; ACCUSHOT&reg; 30mm/2PCs High Profile Airgun Rings,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,6.14,12.7,12.7,3.1,,,,,,,Mounting Systems,RGPM_30H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPM-30M4,UTG&reg; ACCUSHOT&reg; 30mm/2PCs Medium Profile Airgun Rings,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails,,,,,,,,5.5,12.7,12.7,3.8,,,,,,,Mounting Systems,RGPM_30M4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGPMOFS38-25H4,"UTG&reg; ACCUSHOT&reg; 1"" Bidirection Offset Airgun Integral Mount",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Complete with Stop-pin for Rock Solid Application <br>&#149;Ring Base Designed with Locking Hex Screws to Tightly Fit on Mounts with Airgun/.22 Dovetail Dimensions<br>&#149;Reversible Locking Plate to Fit Full Range of Airgun/.22 Rails<br>&#149;38mm Bidirectional Offset Provides Extended and Comfortable Eye Relief<br>&#149;Ring Distance from Outer Edge to Outer Edge 75mm,,,,,,,,5.86,13,5.5,4.4,,,,,,,Mounting Systems,RGPMOFS38_25H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-25H4,"UTG&reg; ACCUSHOT&reg; 1""/2PCs High Profile Picatinny/Weaver Rings",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,5.43,12.7,12.7,5.1,,,,,,,Mounting Systems,RGWM_25H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-25L2,"UTG&reg; ACCUSHOT&reg; 1""/2PCs Low Profile Picatinny/Weaver Rings",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,3.95,19.1,7.6,3,,,,,,,Mounting Systems,RGWM_25L2_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-25M4,"UTG&reg; ACCUSHOT&reg; 1""/2PCs Medium Profile Picatinny/Weaver Rings",,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,5.04,12.7,12.7,2.5,,,,,,,Mounting Systems,RGWM_25M4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-30H4,UTG&reg; ACCUSHOT&reg; 30mm/2PCs High Profile Picatinny/Weaver Rings,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,5.59,12.7,12.7,2.5,,,,,,,Mounting Systems,RGWM_30H4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-30L4,UTG&reg; ACCUSHOT&reg; 30mm/2PCs Low Profile Picatinny/Weaver Rings,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,4.94,12.7,12.7,3.8,,,,,,,Mounting Systems,RGWM_30L4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RGWM-30M4,UTG&reg; ACCUSHOT&reg; 30mm/2PCs Medium Profile Picatinny/Weaver Rings,,,,UTG,,,&#149;Precision Machined from Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Friendly Hex Screws with Retention Features and Full Length Locking Plate to Guarantee Easy Installationand Secure Fit <br>&#149;Fits All Picatinny/Weaver Rails,,,,,,,,5.19,12.7,12.7,3.1,,,,,,,Mounting Systems,RGWM_30M4_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W1104,"UTG&reg; MAX STRENGTH 1"" Low Profile QD Scope Rings, 18mm Width",,,,UTG,,,"&#149;4-screw Low Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring’s Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,6.91,12.7,12.7,5.1,,,,,,,Mounting Systems,RQ2W1104_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W1154,"UTG&reg; MAX STRENGTH 1"" Medium Profile QD Scope Rings, 22mm Width",,,,UTG,,,"&#149; 4-screw Medium Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring's Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,7.65,12.7,12.7,5.1,,,,,,,Mounting Systems,RQ2W1154_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W1204,"UTG&reg; MAX STRENGTH 1"" High Profile QD Scope Rings, 22mm Width",,,,UTG,,,"&#149;4-screw High Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring’s Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,7.9,11.4,5.1,5.1,,,,,,,Mounting Systems,RQ2W1204_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W3104,"UTG&reg; MAX STRENGTH 30mm Low Profile QD Scope Rings, 22mm Width",,,,UTG,,,"&#149;4-screw Low Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring’s Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,7.69,12.7,12.7,5.1,,,,,,,Mounting Systems,RQ2W3104_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W3154,"UTG&reg; MAX STRENGTH 30mm Medium Profile QD Scope Rings, 22mm Width",,,,UTG,,,"&#149;4-screw Medium Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring’s Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,8.22,12.7,12.7,5.1,,,,,,,Mounting Systems,RQ2W3154_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RQ2W3224,"UTG&reg; MAX STRENGTH 30mm High Profile QD Scope Rings, 22mm Width",,,,UTG,,,"&#149;4-screw High Profile ""Tiger"" Ring<br>&#149;Precision Machined From Aircraft-grade Aluminum Alloy with Anodized Black Matte Finish<br>&#149;Robust and User Friendly Ergonomic Quick Detach/Lock Lever Fully Adjustable to Fit on Any Picatinny Rail<br>&#149;High Quality Synthetic Protective Tape Applied on Ring’s Internal Surface<br>&#149;Tight Tolerance Control and Repeatable Positive Locking for Optimal Re-zero Performance <br>&#149;Extensively Field Tested under Extreme Operations and Well Received by Field Experts and Law Enforcement Personnel",,,,,,,,8.57,12.7,12.7,6.4,,,,,,,Mounting Systems,RQ2W3224_PRO_1.gif,0,,,,,0,,,,,,UTG Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RSW1104,"UTG&reg; 1""/2PCs Low Profile Steel Picatinny Rings, 16mm Wide",,,,UTG,,,"&#149; Upper and Lower Ring Portions Precision Machined from One Solid Block of Steel to Strict Tolerances for Optimal Fit<br>&#149; Heat Treated QPQ Nitride Matte Black Finish for Strength and Added Weather and Wear Resistance<br>&#149; Progressively Machined for a Precise Inner Ring Diameter to Achieve Optimal Tube Alignment; Grooved Inner Surface Guarantees Tube Retention<br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stop for a Secure Zero Hold<br>&#149; 22.7mm Center Height and Fits 1"" Tube Optics with up to a 45 mm Outer Objective Diameter <br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws; Mounting Base Designed to Fit on MIL-STD-1913 Rail Platform<br>&#149; Includes a T15 Torx Wrench for Simple and User Friendly Installation",,,,,,,,7.05,12.7,9.5,2.5,,,,,,,Mounting Systems,RSW1104_PRO_1.jpg,RSW1104_PRO_2.jpg,,,,,0,,,,,,UTG Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RSW1204,"UTG&reg; 1""/2PCs High Profile Steel Picatinny Rings, 16mm Wide",,,,UTG,,,"&#149; Upper and Lower Ring Portions Precision Machined from One Solid Block of Steel to Strict Tolerances for Optimal Fit<br>&#149; Heat Treated QPQ Nitride Matte Black Finish for Strength and Added Weather and Wear Resistance<br>&#149; Progressively Machined for a Precise Inner Ring Diameter to Achieve Optimal Tube Alignment; Grooved Inner Surface Guarantees Tube Retention<br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stop for a Secure Zero Hold<br>&#149; 32.7mm Center Height and Fits 1"" Tube Optics with up to a 65 mm Outer Objective Diameter <br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws; Mounting Base Designed to Fit on MIL-STD-1913 Rail Platform<br>&#149; Includes a T15 Torx Wrench for Simple and User Friendly Installation",,,,,,,,10.09,12.7,9.5,2.5,,,,,,,Mounting Systems,RSW1204_PRO_1.jpg,RSW1204_PRO_2.jpg,,,,,0,,,,,,UTG High,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RSW4154,"UTG&reg; 34mm/2PCs Med. Profile Steel Picatinny Rings, 16mm Wide",,,,UTG,,,"&#149; Upper and Lower Ring Portions Precision Machined from One Solid Block of Steel to Strict Tolerances for Optimal Fit<br>&#149; Heat Treated QPQ Nitride Matte Black Finish for Strength and Added Weather and Wear Resistance<br>&#149; Progressively Machined for a Precise Inner Ring Diameter to Achieve Optimal Tube Alignment; Grooved Inner Surface Guarantees Tube Retention<br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stop for a Secure Zero Hold<br>&#149; 32mm Center Height and Fits 34mm Tube Optics with up to a 63 mm Outer Objective Diameter <br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws; Mounting Base Designed to Fit on MIL-STD-1913 Rail Platform<br>&#149; Includes a T15 Torx Wrench for Simple and User Friendly Installation",,,,,,,,11.46,12.7,9.5,2.5,,,,,,,Mounting Systems,RSW4154_PRO_1.jpg,RSW4154_PRO_2.jpg,,,,,0,,,,,,UTG Med.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RSW4204,"UTG&reg; 34mm/2PCs High Profile Steel Picatinny Rings, 16mm Wide",,,,UTG,,,"&#149; Upper and Lower Ring Portions Precision Machined from One Solid Block of Steel to Strict Tolerances for Optimal Fit<br>&#149; Heat Treated QPQ Nitride Matte Black Finish for Strength and Added Weather and Wear Resistance<br>&#149; Progressively Machined for a Precise Inner Ring Diameter to Achieve Optimal Tube Alignment; Grooved Inner Surface Guarantees Tube Retention<br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stop for a Secure Zero Hold<br>&#149; 37mm Center Height and Fits 34mm Tube Optics with up to a 73 mm Outer Objective Diameter <br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws; Mounting Base Designed to Fit on MIL-STD-1913 Rail Platform<br>&#149; Includes a T15 Torx Wrench for Simple and User Friendly Installation",,,,,,,,10.58,12.7,9.5,2.5,,,,,,,Mounting Systems,RSW4204_PRO_1.jpg,RSW4204_PRO_2.jpg,,,,,0,,,,,,UTG High,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU012510,"UTG PRO&reg; 1""/2PCs Low Profile P.O.I&reg;  Picatinny Rings",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Low Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 23mm Center Height to Fit Optics with a 1"" Tube, and up to a 45mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a) Progressively Machined for a Precise Inner Diameter Scope Interface to Achieve a Seamless Ring-to-Scope Interaction<br>b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws and Designed with a 22mm Ring Width<br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms<br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.17,12.7,11.7,3.2,,,,,,,Mounting Systems,RWU012510_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU012515,"UTG PRO&reg; 1""/2PCs Medium Profile P.O.I&reg; Picatinny Rings",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Medium Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 28mm Center Height to Fit Optics with a 1"" Tube, and up to a 55mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br> a)  Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br>b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width                                                               <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms<br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize                                                        <br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.81,12.1,12.7,3.1,,,,,,,Mounting Systems,RWU012515_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU012520,"UTG PRO&reg; 1""/2PCs High Profile P.O.I&reg;  Picatinny Rings",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; High Profile  P.O.I&reg; (Precision Optics Interface) Rings Have a 33mm Center Height to Fit Optics with a 1"" Tube, and up to a 65mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a)  Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br>b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width                                                                    <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms                            <br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize<br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,8.01,15,9,3.5,,,,,,,Mounting Systems,RWU012520_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU013010,UTG PRO&reg; 30mm/2PCs Low Profile P.O.I&reg; Picatinny Rings,,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Low Profile P.O.I&reg; (Precision Optics Interface) Rings, Have a 25mm Center Height to Fit Optics with a 30mm Tube, and up to a 49mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a) Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br> b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms                                          <br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize                                                                                     <br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.28,12.7,12.1,3.2,,,,,,,Mounting Systems,RWU013010_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU013015,UTG PRO&reg; 30mm/2PCs Medium Profile P.O.I&reg;  Picatinny Rings,,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Medium Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 30mm Center Height to Fit Optics with a 30mm Tube and up to a 59mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings -      <br>a) Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction      <br>b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold       <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws and Designed with a 22mm Ring Width<br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms<br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize<br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.05,12.7,11.4,3.2,,,,,,,Mounting Systems,RWU013015_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
